"s","p","o"
"http://example.org/stix-uco/relationship--d8b7932d-0ecb-4891-b021-c78ff2b63747","http://example.org/cti-ext/targetRef","identity--ddfe7140-2ba4-48e4-b19a-df069432103b"
"http://example.org/stix-uco/relationship--864af2ea-46f9-4d23-b3a2-1c2adf81c265","http://example.org/cti-ext/targetRef","malware--162d917e-766f-4611-b5d6-652791454fca"
"http://example.org/stix-uco/relationship--d44019b6-b8f7-4cb3-837e-7fd3c5724b87","http://example.org/cti-ext/targetRef","malware--d1c612bc-146f-4b65-b7b0-9a54a14150a4"
"http://example.org/stix-uco/relationship--29dcdf68-1b0c-4e16-94ed-bcc7a9572f69","http://example.org/cti-ext/targetRef","malware--fdd60b30-b67c-41e3-b0b9-f01faf20d111"
"http://example.org/stix-uco/relationship--53a55c73-f2c8-47b9-8e50-ae34d8c5da4d","http://example.org/cti-ext/targetRef","threat-actor--56f3f0db-b5d5-431c-ae56-c18f02caf500"
"http://example.org/stix-uco/relationship--98765000-efdf-4a86-8681-36481ceae57f","http://example.org/cti-ext/targetRef","threat-actor--56f3f0db-b5d5-431c-ae56-c18f02caf500"
"http://example.org/stix-uco/relationship--c171fd27-2a8a-42b7-8293-34016b70c1c8","http://example.org/cti-ext/targetRef","threat-actor--56f3f0db-b5d5-431c-ae56-c18f02caf500"
"http://example.org/stix-uco/relationship--3d1dd3cc-eb47-4704-9c77-ceff2971b95c","http://example.org/cti-ext/targetRef","threat-actor--8b6297fe-cae7-47c6-9256-5584b417849c"
"http://example.org/stix-uco/relationship--4fe5dab1-fd6d-41aa-b8b1-d3118a708284","http://example.org/cti-ext/targetRef","attack-pattern--f6050ea6-a9a3-4524-93ed-c27858d6cb3c"
"http://example.org/stix-uco/relationship--70880ead-0b19-4785-be52-a69064d4cb6c","http://example.org/cti-ext/targetRef","attack-pattern--f6050ea6-a9a3-4524-93ed-c27858d6cb3c"
"http://example.org/stix-uco/relationship--8848cba9-4c7b-4695-bc09-5033a6f20ff4","http://example.org/cti-ext/targetRef","attack-pattern--f6050ea6-a9a3-4524-93ed-c27858d6cb3c"
"http://example.org/stix-uco/relationship--06964095-5750-41fe-a9af-6c6a9d995489","http://example.org/cti-ext/targetRef","attack-pattern--19da6e1c-71ab-4c2f-886d-d620d09d3b5a"
"http://example.org/stix-uco/relationship--33c22977-d104-45d8-be19-273f7ab03de1","http://example.org/cti-ext/targetRef","attack-pattern--19da6e1c-71ab-4c2f-886d-d620d09d3b5a"
"http://example.org/stix-uco/relationship--ba30893a-400a-43f3-b193-69d65d2a8f40","http://example.org/cti-ext/targetRef","attack-pattern--19da6e1c-71ab-4c2f-886d-d620d09d3b5a"
"http://example.org/stix-uco/relationship--3cd2d6f9-0ded-486b-8dca-606283a8997f","http://example.org/cti-ext/targetRef","attack-pattern--8ac90ff3-ecf8-4835-95b8-6aea6a623df5"
"http://example.org/stix-uco/marking-definition--f88d31f6-486f-44da-b317-01333bde0b82-definition","http://example.org/cti-ext/tlp","amber"
"http://example.org/stix-uco/identity--ddfe7140-2ba4-48e4-b19a-df069432103b-external-reference-website-0","http://example.org/cti-ext/url","http://www.bpp.bn"
"http://example.org/stix-uco/attack-pattern--19da6e1c-71ab-4c2f-886d-d620d09d3b5a-external-reference-CAPEC-148-0","http://example.org/cti-ext/url","https://capec.mitre.org/data/definitions/148.html"
"http://example.org/stix-uco/attack-pattern--f6050ea6-a9a3-4524-93ed-c27858d6cb3c-external-reference-CAPEC-488-0","http://example.org/cti-ext/url","https://capec.mitre.org/data/definitions/488.html"
"http://example.org/stix-uco/attack-pattern--8ac90ff3-ecf8-4835-95b8-6aea6a623df5-external-reference-CAPEC-98-0","http://example.org/cti-ext/url","https://capec.mitre.org/data/definitions/98.html"
"http://example.org/stix-uco/windows-registry-key--16b80d14-d574-5620-abad-10ff304b1c26","https://ontology.unifiedcyberontology.org/uco/observable/key","HKEY_LOCAL_MACHINE\SYSTEM\ControlSet001\Services\WSALG2"
"http://example.org/stix-uco/file--364fe3e5-b1f4-5ba3-b951-ee5983b3538d","https://ontology.unifiedcyberontology.org/uco/observable/sizeInBytes",83968
